"X","m0id","m1id","m2id","m3id","spid","aeid","logc","resp","cndx","wllt","apid","rowi","coli","repi","chmn"
276573,122580595,160006891,159541652,207577803,"TP0000822C10",740,1,3.10945273631841,4,"t","ASC0074566",5,9,2,"Ethoprop"
276574,122580602,160006899,159541660,207577811,"TP0000822C10",740,0,0.124378109452736,2,"t","ASC0074566",5,17,3,"Ethoprop"
276579,122581674,160006939,159541700,207577851,"TP0000822D01",740,1,4.76190476190477,4,"t","ASC0074562",6,8,1,"Trifluralin"
276580,122581681,160006947,159541708,207577859,"TP0000822D01",740,0,-11.5995115995116,2,"t","ASC0074562",6,16,2,"Trifluralin"
276599,122584890,160007099,159541860,207578011,"TP0000822D10",740,0,-1.11940298507463,6,"t","ASC0074566",7,2,1,"Procymidone"
276600,122584897,160007107,159541868,207578019,"TP0000822D10",740,-1,-10.9452736318408,4,"t","ASC0074566",7,9,2,"Procymidone"
276601,122584904,160007115,159541876,207578027,"TP0000822D10",740,-2,4.72636815920397,2,"t","ASC0074566",7,17,3,"Procymidone"
276656,122593837,160007555,159542316,207578467,"TP0000822F11",740,2,35.2439024390244,6,"t","ASC0074567",10,3,2,"Fenitrothion"
276657,122593844,160007563,159542324,207578475,"TP0000822F11",740,1,14.7560975609756,4,"t","ASC0074567",10,10,3,"Fenitrothion"
276689,122599146,160007819,159542580,207578731,"TP0000822H02",740,0,84.4932844932845,6,"t","ASC0074562",15,2,1,"17-Methyltestosterone"
276690,122599153,160007827,159542588,207578739,"TP0000822H02",740,-1,97.0695970695971,4,"t","ASC0074562",15,9,2,"17-Methyltestosterone"
276691,122599160,160007835,159542596,207578747,"TP0000822H02",740,-2,99.1452991452991,2,"t","ASC0074562",15,17,3,"17-Methyltestosterone"
276732,122605920,160008163,159542924,207579075,"TP0000823B09",740,-1,99.1967871485944,4,"t","ASC0074572",2,8,1,"5alpha-Dihydrotestosterone"
276733,122605927,160008171,159542932,207579083,"TP0000823B09",740,-2,97.4756167527252,2,"t","ASC0074572",2,16,2,"5alpha-Dihydrotestosterone"
276734,122606220,160008179,159542940,207579091,"TP0000823B10",740,2,-0.860585197934603,6,"t","ASC0074572",3,2,1,"Triadimefon"
276735,122606227,160008187,159542948,207579099,"TP0000823B10",740,1,4.87664945496269,4,"t","ASC0074572",3,9,2,"Triadimefon"
276736,122606234,160008195,159542956,207579107,"TP0000823B10",740,0,-2.92598967297763,2,"t","ASC0074572",3,17,3,"Triadimefon"
276775,122612640,160008507,159543268,207579419,"TP0000823D04",740,0,-1.86467767714437,2,"t","ASC0074569",7,15,1,"Folpet"
276776,122612630,160008515,159543276,207579427,"TP0000823D04",740,2,65.1571656899307,6,"t","ASC0074569",7,4,3,"Folpet"
276777,122612976,160008523,159543284,207579435,"TP0000823D05",740,-1,11.3856068743287,4,"t","ASC0074570",6,8,1,"17alpha-Ethinylestradiol"
276778,122612983,160008531,159543292,207579443,"TP0000823D05",740,-2,-4.6186895810956,2,"t","ASC0074570",6,16,2,"17alpha-Ethinylestradiol"
276784,122613990,160008579,159543340,207579491,"TP0000823D08",740,-2,23.2876712328767,2,"t","ASC0074571",7,15,1,"Mifepristone"
276785,122613980,160008587,159543348,207579499,"TP0000823D08",740,0,75.4520547945205,6,"t","ASC0074571",7,4,3,"Mifepristone"
276795,122615712,160008667,159543428,207579579,"TP0000823E01",740,-1,39.6520695860828,4,"t","ASC0074568",8,8,1,"17beta-Estradiol"
276796,122615719,160008675,159543436,207579587,"TP0000823E01",740,-2,15.8968206358728,2,"t","ASC0074568",8,16,2,"17beta-Estradiol"
276797,122615994,160008683,159543444,207579595,"TP0000823E02",740,0,60.5278944211158,6,"t","ASC0074568",9,2,1,"17alpha-Estradiol"
276798,122616001,160008691,159543452,207579603,"TP0000823E02",740,-1,38.5722855428914,4,"t","ASC0074568",9,9,2,"17alpha-Estradiol"
276799,122616008,160008699,159543460,207579611,"TP0000823E02",740,-2,24.0551889622075,2,"t","ASC0074568",9,17,3,"17alpha-Estradiol"
276804,122617026,160008739,159543500,207579651,"TP0000823E05",740,1,15.359828141783,4,"t","ASC0074570",8,8,1,"Propargite"
276805,122617033,160008747,159543508,207579659,"TP0000823E05",740,0,-3.22234156820623,2,"t","ASC0074570",8,16,2,"Propargite"
276813,122618448,160008811,159543572,207579723,"TP0000823E09",740,-1,89.6729776247848,4,"t","ASC0074572",8,8,1,"Testosterone propionate"
276814,122618455,160008819,159543580,207579731,"TP0000823E09",740,-2,32.0711417096959,2,"t","ASC0074572",8,16,2,"Testosterone propionate"
276818,122619109,160008851,159543612,207579763,"TP0000823E11",740,2,17.5381263616558,6,"t","ASC0074573",8,3,2,"Fenthion"
276819,122619116,160008859,159543620,207579771,"TP0000823E11",740,1,-4.68409586056645,4,"t","ASC0074573",8,10,3,"Fenthion"
276833,122621538,160008971,159543732,207579883,"TP0000823F06",740,0,-1.39634801288937,6,"t","ASC0074570",11,2,1,"Bisphenol A"
276834,122621545,160008979,159543740,207579891,"TP0000823F06",740,-1,2.68528464017185,4,"t","ASC0074570",11,9,2,"Bisphenol A"
276835,122621552,160008987,159543748,207579899,"TP0000823F06",740,-2,3.65198711063372,2,"t","ASC0074570",11,17,3,"Bisphenol A"
276836,122621827,160008995,159543756,207579907,"TP0000823F07",740,0,63.5068493150685,6,"t","ASC0074571",10,3,2,"17beta-Estradiol"
276837,122621834,160009003,159543764,207579915,"TP0000823F07",740,-1,47.8356164383562,4,"t","ASC0074571",10,10,3,"17beta-Estradiol"
276838,122622144,160009011,159543772,207579923,"TP0000823F08",740,0,-1.69863013698631,2,"t","ASC0074571",11,15,1,"Methomyl"
276839,122622134,160009019,159543780,207579931,"TP0000823F08",740,2,-1.04109589041097,6,"t","ASC0074571",11,4,3,"Methomyl"
276845,122623213,160009067,159543828,207579979,"TP0000823F11",740,2,1.63398692810458,6,"t","ASC0074573",10,3,2,"Metribuzin"
276846,122623220,160009075,159543836,207579987,"TP0000823F11",740,1,-1.52505446623094,4,"t","ASC0074573",10,10,3,"Metribuzin"
276854,122624635,160009139,159543900,207580051,"TP0000823G03",740,0,4.63505594033031,6,"t","ASC0074569",12,3,2,"Estrone"
276855,122624642,160009147,159543908,207580059,"TP0000823G03",740,-1,0.15982951518381,4,"t","ASC0074569",12,10,3,"Estrone"
276856,122624934,160009155,159543916,207580067,"TP0000823G04",740,-2,19.3393713372403,2,"t","ASC0074569",13,15,1,"Mifepristone"
276857,122624924,160009163,159543924,207580075,"TP0000823G04",740,0,72.5093233883857,6,"t","ASC0074569",13,4,3,"Mifepristone"
276858,122625216,160009171,159543932,207580083,"TP0000823G05",740,-1,-5.90762620837809,4,"t","ASC0074570",12,8,1,"Ethylparaben"
276859,122625223,160009179,159543940,207580091,"TP0000823G05",740,-2,0.214822771213749,2,"t","ASC0074570",12,16,2,"Ethylparaben"
276894,122630904,160009459,159544220,207580371,"TP0000823H09",740,-1,5.45037292025242,4,"t","ASC0074572",14,8,1,"Fulvestrant"
276895,122630911,160009467,159544228,207580379,"TP0000823H09",740,-2,-0.286861732644872,2,"t","ASC0074572",14,16,2,"Fulvestrant"
276953,122640205,160009931,159544692,207580843,"TP0000824C11",740,2,-1.18845500848897,6,"t","ASC0074579",4,3,2,"Cypermethrin"
276954,122640212,160009939,159544700,207580851,"TP0000824C11",740,1,-2.43350311262027,4,"t","ASC0074579",4,10,3,"Cypermethrin"
276980,122644525,160010147,159544908,207581059,"TP0000824D11",740,2,0.622524052065642,6,"t","ASC0074579",6,3,2,"Norflurazon"
276981,122644532,160010155,159544916,207581067,"TP0000824D11",740,1,-6.0554612337295,4,"t","ASC0074579",6,10,3,"Norflurazon"
277000,122647686,160010307,159545068,207581219,"TP0000824E08",740,-2,50.6787330316742,2,"t","ASC0074577",9,15,1,"Norethindrone"
277001,122647676,160010315,159545076,207581227,"TP0000824E08",740,0,86.4253393665159,6,"t","ASC0074577",9,4,3,"Norethindrone"
277025,122651581,160010507,159545268,207581419,"TP0000824F07",740,2,7.35294117647058,6,"t","ASC0074577",10,3,2,"Metolachlor"
277026,122651588,160010515,159545276,207581427,"TP0000824F07",740,1,-1.35746606334842,4,"t","ASC0074577",10,10,3,"Metolachlor"
277027,122651952,160010523,159545284,207581435,"TP0000824F08",740,0,1.13122171945701,2,"t","ASC0074577",11,15,1,"Chlorpyrifos-methyl"
277028,122651942,160010531,159545292,207581443,"TP0000824F08",740,2,1.13122171945701,6,"t","ASC0074577",11,4,3,"Chlorpyrifos-methyl"
277049,122655450,160010699,159545460,207581611,"TP0000824G06",740,0,90.4816513761468,6,"t","ASC0074576",13,2,1,"Norethindrone"
277050,122655457,160010707,159545468,207581619,"TP0000824G06",740,-1,81.4220183486239,4,"t","ASC0074576",13,9,2,"Norethindrone"
277051,122655464,160010715,159545476,207581627,"TP0000824G06",740,-2,61.2385321100917,2,"t","ASC0074576",13,17,3,"Norethindrone"
277076,122659716,160010915,159545676,207581827,"TP0000824H06",740,2,4.58715596330274,6,"t","ASC0074576",15,2,1,"Carbofuran"
277077,122659723,160010923,159545684,207581835,"TP0000824H06",740,1,-5.84862385321101,4,"t","ASC0074576",15,9,2,"Carbofuran"
277078,122659730,160010931,159545692,207581843,"TP0000824H06",740,0,-1.4908256880734,2,"t","ASC0074576",15,17,3,"Carbofuran"
277808,121914963,159973300,159508061,207544212,"TP0000758B11",740,-0.522878745280338,0.127713920817369,1,"t","ASC0071005",2,18,1,"Vinclozolin"
277809,121914953,159973308,159508069,207544220,"TP0000758B11",740,1.47712125471966,15.4533844189017,5,"t","ASC0071005",2,8,3,"Vinclozolin"
277824,121917472,159973428,159508189,207544340,"TP0000758C06",740,1.47712125471966,2.33918128654971,5,"t","ASC0071002",5,7,2,"4-Cumylphenol"
277825,121917479,159973436,159508197,207544348,"TP0000758C06",740,0.477121254719662,-0.467836257309942,3,"t","ASC0071002",5,14,3,"4-Cumylphenol"
277830,121918587,159973476,159508237,207544388,"TP0000758C09",740,1.47712125471966,106.139777922926,5,"t","ASC0071004",4,6,1,"Norethindrone"
277831,121918594,159973484,159508245,207544396,"TP0000758C09",740,0.477121254719662,92.8151534944481,3,"t","ASC0071004",4,13,2,"Norethindrone"
277832,121918601,159973492,159508253,207544404,"TP0000758C09",740,-0.522878745280338,84.4546048334422,1,"t","ASC0071004",4,20,3,"Norethindrone"
277833,121918606,159973500,159508261,207544412,"TP0000758C09",740,1.47712125471966,110.978184377199,5,"t","ASC0071489",9,7,5,"Norethindrone"
277834,121918613,159973508,159508269,207544420,"TP0000758C09",740,0.477121254719662,108.163265306122,3,"t","ASC0071489",9,14,6,"Norethindrone"
277839,121920081,159973548,159508309,207544460,"TP0000758C12",740,1.47712125471966,4.08684546615581,5,"t","ASC0071005",5,6,1,"Diethylstilbestrol"
277840,121920088,159973556,159508317,207544468,"TP0000758C12",740,0.477121254719662,0.127713920817369,3,"t","ASC0071005",5,13,2,"Diethylstilbestrol"
277841,121920095,159973564,159508325,207544476,"TP0000758C12",740,-0.522878745280338,-2.80970625798212,1,"t","ASC0071005",5,20,3,"Diethylstilbestrol"
277851,121921918,159973644,159508405,207544556,"TP0000758D05",740,1.30102999566398,57.6608187134503,5,"t","ASC0071002",6,7,2,"Hydroxyflutamide"
277852,121921925,159973652,159508413,207544564,"TP0000758D05",740,0.301029995663981,23.0409356725146,3,"t","ASC0071002",6,14,3,"Hydroxyflutamide"
277853,121921947,159973660,159508421,207544572,"TP0000758D05",740,-0.698970004336019,10.3448275862069,1,"t","ASC0071489",15,18,4,"Hydroxyflutamide"
277854,121921937,159973668,159508429,207544580,"TP0000758D05",740,1.30102999566398,62.5615763546798,5,"t","ASC0071489",15,8,6,"Hydroxyflutamide"
277884,121926903,159973908,159508669,207544820,"TP0000758E05",740,1.47712125471966,4.67836257309942,5,"t","ASC0071002",8,6,1,"Phenothrin"
277885,121926910,159973916,159508677,207544828,"TP0000758E05",740,0.477121254719662,-0.467836257309942,3,"t","ASC0071002",8,13,2,"Phenothrin"
277886,121926917,159973924,159508685,207544836,"TP0000758E05",740,-0.522878745280338,-0.233918128654971,1,"t","ASC0071002",8,20,3,"Phenothrin"
277887,121927264,159973932,159508693,207544844,"TP0000758E06",740,1.47712125471966,-2.33918128654971,5,"t","ASC0071002",9,7,2,"Finasteride"
277888,121927271,159973940,159508701,207544852,"TP0000758E06",740,0.477121254719662,-0.818713450292398,3,"t","ASC0071002",9,14,3,"Finasteride"
277905,121930072,159974076,159508837,207544988,"TP0000758E12",740,1.47712125471966,2.29885057471265,5,"t","ASC0071005",9,7,2,"Linuron"
277906,121930079,159974084,159508845,207544996,"TP0000758E12",740,0.477121254719662,4.21455938697318,3,"t","ASC0071005",9,14,3,"Linuron"
277965,121939647,159974556,159509317,207545468,"TP0000758G12",740,1.47712125471966,0.255427841634738,5,"t","ASC0071005",13,6,1,"Atrazine"
277966,121939654,159974564,159509325,207545476,"TP0000758G12",740,0.477121254719662,-0.255427841634738,3,"t","ASC0071005",13,13,2,"Atrazine"
277967,121939661,159974572,159509333,207545484,"TP0000758G12",740,-0.522878745280338,0.510855683269477,1,"t","ASC0071005",13,20,3,"Atrazine"
277979,121941855,159974668,159509429,207545580,"TP0000758H06",740,-0.698970004336019,1.98830409356725,1,"t","ASC0071002",15,18,1,"Fulvestrant"
277980,121941845,159974676,159509437,207545588,"TP0000758H06",740,1.30102999566398,-1.87134502923977,5,"t","ASC0071002",15,8,3,"Fulvestrant"
277981,121941867,159974684,159509445,207545596,"TP0000758H06",740,0.301029995663981,-7.97475616752727,3,"t","ASC0071484",14,12,4,"Fulvestrant"
277982,121941874,159974692,159509453,207545604,"TP0000758H06",740,-0.698970004336019,-4.30292598967299,1,"t","ASC0071484",14,19,5,"Fulvestrant"
277990,121943721,159974756,159509517,207545668,"TP0000758H10",740,0.477121254719662,108.491182233834,3,"t","ASC0071004",15,12,1,"Levonorgestrel"
277991,121943728,159974764,159509525,207545676,"TP0000758H10",740,-0.522878745280338,97.6485956890921,1,"t","ASC0071004",15,19,2,"Levonorgestrel"
277992,121943733,159974772,159509533,207545684,"TP0000758H10",740,1.47712125471966,109.630146545708,5,"t","ASC0071490",3,6,4,"Levonorgestrel"
277993,121943740,159974780,159509541,207545692,"TP0000758H10",740,0.477121254719662,106.978367062107,3,"t","ASC0071490",3,13,5,"Levonorgestrel"
277994,121943747,159974788,159509549,207545700,"TP0000758H10",740,-0.522878745280338,98.8834612700628,1,"t","ASC0071490",3,20,6,"Levonorgestrel"
278035,121951065,159975116,159509877,207546028,"TP0000759C04",740,0.477121254719662,98.8973121984838,3,"t","ASC0071007",5,12,1,"Testosterone propionate"
278036,121951072,159975124,159509885,207546036,"TP0000759C04",740,-0.522878745280338,106.478290833908,1,"t","ASC0071007",5,19,2,"Testosterone propionate"
278037,121951077,159975132,159509893,207546044,"TP0000759C04",740,1.47712125471966,75.4285714285714,5,"t","ASC0071486",10,6,4,"Testosterone propionate"
278038,121951084,159975140,159509901,207546052,"TP0000759C04",740,0.477121254719662,95.8571428571429,3,"t","ASC0071486",10,13,5,"Testosterone propionate"
278039,121951091,159975148,159509909,207546060,"TP0000759C04",740,-0.522878745280338,92,1,"t","ASC0071486",10,20,6,"Testosterone propionate"
278064,121955775,159975348,159510109,207546260,"TP0000759D04",740,1.47712125471966,-1.30944176430048,5,"t","ASC0071007",7,6,1,"4-Cumylphenol"
278065,121955782,159975356,159510117,207546268,"TP0000759D04",740,0.477121254719662,-0.344589937973804,3,"t","ASC0071007",7,13,2,"4-Cumylphenol"
278066,121955789,159975364,159510125,207546276,"TP0000759D04",740,-0.522878745280338,-0.344589937973804,1,"t","ASC0071007",7,20,3,"4-Cumylphenol"
278073,121957215,159975420,159510181,207546332,"TP0000759D08",740,1.47712125471966,5.50458715596331,5,"t","ASC0071009",7,6,1,"Methoxychlor"
278074,121957222,159975428,159510189,207546340,"TP0000759D08",740,0.477121254719662,-1.60550458715596,3,"t","ASC0071009",7,13,2,"Methoxychlor"
278075,121957229,159975436,159510197,207546348,"TP0000759D08",740,-0.522878745280338,1.14678899082569,1,"t","ASC0071009",7,20,3,"Methoxychlor"
278082,121958691,159975492,159510253,207546404,"TP0000759D12",740,1.47712125471966,110.996978851964,5,"t","ASC0071011",7,6,1,"Mifepristone"
278083,121958698,159975500,159510261,207546412,"TP0000759D12",740,0.477121254719662,83.9274924471299,3,"t","ASC0071011",7,13,2,"Mifepristone"
278084,121958705,159975508,159510269,207546420,"TP0000759D12",740,-0.522878745280338,78.2477341389728,1,"t","ASC0071011",7,20,3,"Mifepristone"
278085,121958710,159975516,159510277,207546428,"TP0000759D12",740,1.47712125471966,119.655667144907,5,"t","ASC0071488",4,7,5,"Mifepristone"
278086,121958717,159975524,159510285,207546436,"TP0000759D12",740,0.477121254719662,88.6657101865136,3,"t","ASC0071488",4,14,6,"Mifepristone"
278087,121959477,159975532,159510293,207546444,"TP0000759E01",740,-0.522878745280338,108.513513513514,1,"t","ASC0071006",8,18,1,"Levonorgestrel"
278088,121959467,159975540,159510301,207546452,"TP0000759E01",740,1.47712125471966,107.432432432432,5,"t","ASC0071006",8,8,3,"Levonorgestrel"
278100,121961679,159975636,159510397,207546548,"TP0000759E07",740,1.30102999566398,49.4266055045872,5,"t","ASC0071009",8,6,1,"Hydroxyflutamide"
278101,121961686,159975644,159510405,207546556,"TP0000759E07",740,0.301029995663981,23.9678899082569,3,"t","ASC0071009",8,13,2,"Hydroxyflutamide"
278102,121961693,159975652,159510413,207546564,"TP0000759E07",740,-0.698970004336019,9.51834862385321,1,"t","ASC0071009",8,20,3,"Hydroxyflutamide"
278134,121966797,159975908,159510669,207546820,"TP0000759F08",740,0.477121254719662,-2.75229357798165,3,"t","ASC0071009",11,12,1,"Dicyclohexyl phthalate"
278135,121966804,159975916,159510677,207546828,"TP0000759F08",740,-0.522878745280338,-0.688073394495413,1,"t","ASC0071009",11,19,2,"Dicyclohexyl phthalate"
278136,121967187,159975924,159510685,207546836,"TP0000759F09",740,1.47712125471966,22.5714285714286,5,"t","ASC0071486",2,6,1,"Estrone"
278137,121967194,159975932,159510693,207546844,"TP0000759F09",740,0.477121254719662,13.8571428571429,3,"t","ASC0071486",2,13,2,"Estrone"
278138,121967201,159975940,159510701,207546852,"TP0000759F09",740,-0.522878745280338,6.28571428571428,1,"t","ASC0071486",2,20,3,"Estrone"
278139,121967206,159975948,159510709,207546860,"TP0000759F09",740,1.47712125471966,25.1275510204082,5,"t","ASC0072728",10,7,5,"Estrone"
278140,121967213,159975956,159510717,207546868,"TP0000759F09",740,0.477121254719662,10.8418367346939,3,"t","ASC0072728",10,14,6,"Estrone"
278148,121969042,159976020,159510781,207546932,"TP0000759G01",740,1.47712125471966,-4.05405405405406,5,"t","ASC0071006",12,7,2,"Ethylparaben"
278149,121969049,159976028,159510789,207546940,"TP0000759G01",740,0.477121254719662,-0.135135135135135,3,"t","ASC0071006",12,14,3,"Ethylparaben"
278161,121971297,159976124,159510885,207547036,"TP0000759G07",740,0.477121254719662,66.1697247706422,3,"t","ASC0071009",12,12,1,"17alpha-Estradiol"
278162,121971304,159976132,159510893,207547044,"TP0000759G07",740,-0.522878745280338,50.9174311926605,1,"t","ASC0071009",12,19,2,"17alpha-Estradiol"
278163,121971309,159976140,159510901,207547052,"TP0000759G07",740,1.47712125471966,77.4539877300613,5,"t","ASC0071491",14,6,4,"17alpha-Estradiol"
278164,121971316,159976148,159510909,207547060,"TP0000759G07",740,0.477121254719662,81.441717791411,3,"t","ASC0071491",14,13,5,"17alpha-Estradiol"
278165,121971323,159976156,159510917,207547068,"TP0000759G07",740,-0.522878745280338,49.6932515337423,1,"t","ASC0071491",14,20,6,"17alpha-Estradiol"
278172,121973127,159976212,159510973,207547124,"TP0000759G11",740,1.47712125471966,18.429003021148,5,"t","ASC0071011",12,6,1,"Vinclozolin"
278173,121973134,159976220,159510981,207547132,"TP0000759G11",740,0.477121254719662,9.96978851963746,3,"t","ASC0071011",12,13,2,"Vinclozolin"
278174,121973141,159976228,159510989,207547140,"TP0000759G11",740,-0.522878745280338,1.63141993957705,1,"t","ASC0071011",12,20,3,"Vinclozolin"
278181,121974567,159976284,159511045,207547196,"TP0000759H03",740,1.47712125471966,2.68780151619574,5,"t","ASC0071007",14,6,1,"Linuron"
278182,121974574,159976292,159511053,207547204,"TP0000759H03",740,0.477121254719662,-0.206753962784279,3,"t","ASC0071007",14,13,2,"Linuron"
278183,121974581,159976300,159511061,207547212,"TP0000759H03",740,-0.522878745280338,-1.86078566505857,1,"t","ASC0071007",14,20,3,"Linuron"
